t_s,low_state_age_s,policy_state_age_s,low_state_seq,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,gate_rej_legs,gate_rej_total,gate_samples,gate_dt_p99_ms,gate_dt_max_ms
53.029,0.0013863,0.012158,19527,0.017626,1.1229,0.00050293,0.019592,0.001257,-5.7625e-05,0.00074984,1,2,0.62336,98.06,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0081933,-0.0064554,0.011519,-0.0021385,0.00028178,0.010313,-0.0029321,-0.0036117,-0.0017526,0.00083983,-0.00044344,0.011027,1.3265,4.8901,-0.080513,-0.087253,2.7848,-1.6811,-1.4662,-5.3566,0.81663,0.029084,1.2747,0.92336,0.16291,0.15578,-0.02917,-0.38366,-0.1972,0.20104,0.0089455,0.066963,-0.0092362,0.283,-0.21748,-0.028216,189,189,19531,10,1011.1
53.051,0.0014325,0.009398,19536,0.022098,1.121,0.00051607,0.019559,-0.00026015,6.317e-05,-0.00021938,1,2,0.67327,98.059,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0010752,-0.003084,0.0089436,-0.0087265,-0.00031648,0.0073338,0.0046349,-0.0045417,0.0064088,0.0016702,0.0034619,0.019958,1.3265,4.707,0.011502,-0.49443,2.9045,-1.6549,-0.62835,-5.579,0.81663,0.14542,1.4137,0.83984,0.1826,0.12392,-0.019588,-0.35129,-0.17859,0.18741,-0.026355,0.073541,-0.021875,0.29167,-0.22795,-0.035487,189,189,19538,10,1011.1
53.067,0.0014203,0.010021,19541,0.015704,1.1205,0.00052449,0.01955,-0.00018904,-0.00035642,-0.00061247,1,2,0.70329,98.066,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0070956,-0.0081526,0.0062542,-0.0096775,-0.0006966,0.005679,0.0017722,-0.0067474,0.0056252,0.012233,-0.00038145,0.0058682,1.7454,3.9011,-0.24154,-0.66894,2.9249,-1.7327,0.069817,-5.3195,0.58659,0.20359,1.4534,0.81598,0.18606,0.097855,-0.012958,-0.33222,-0.17878,0.17183,-0.03514,0.079181,-0.02543,0.26857,-0.2194,-0.040062,189,189,19543,10,1011.1
53.09,0.0016292,0.015179,19548,0.023703,1.1207,0.00050393,0.019554,-0.00080178,0.00084263,-0.0011372,1,2,0.74083,98.048,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0027988,-0.0031519,0.0028779,-0.0068925,-0.0036618,0.0090333,0.0036704,-0.0051526,0.0052393,0.0018642,0.0021287,0.0034702,0.069817,3.9011,-0.12652,-0.66894,2.7637,-1.469,-1.1869,-5.4678,0.88564,-0.26176,1.2969,0.80105,0.17924,0.063364,-0.0028696,-0.30893,-0.19202,0.14701,-0.022541,0.089787,-0.027305,0.21103,-0.19617,-0.044174,189,189,19551,10,1011.1
53.111,0.0013887,0.013342,19555,0.020765,1.1194,0.00049215,0.019532,-1.6704e-05,-0.0017123,-0.0023981,1,2,0.78555,98.078,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,0.00048719,-0.00254,0.0094001,-0.0070579,-0.0019942,0.014569,0.002718,-0.0011861,0.0025492,0.009601,0.0011475,0.007074,0.20945,4.1209,-0.31055,-0.66894,2.7848,-1.6811,-0.34908,-5.579,0.67861,-0.14542,1.0045,0.69274,0.15928,0.026325,0.0058702,-0.28563,-0.22723,0.11139,0.0098904,0.10682,-0.028117,0.11663,-0.16062,-0.042958,189,189,19559,10,1011.1
53.131,0.0023206,0.011856,19563,0.020218,1.119,0.00050065,0.019523,-0.00025653,0.00024235,-0.001193,1,2,0.83089,98.064,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0046907,-0.0071183,0.01199,0.0019975,-0.0032327,0.012111,-0.0001398,-0.0061453,0.0039352,0.003179,0.0023724,0.0050247,1.4662,4.1209,-0.034505,-0.087253,2.7649,-1.693,-0.62835,-5.3936,0.51758,0.029084,1.9568,1.1239,0.13072,0.010136,0.0038677,-0.28317,-0.28007,0.076022,0.056081,0.1155,-0.024289,0.008666,-0.13106,-0.033483,189,189,19565,10,1011.1
53.142,0.0017375,0.0052346,19568,0.010897,1.1186,0.00049556,0.019517,-0.00019845,-0.0002304,0.00034315,1,2,0.86468,98.068,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0099252,-0.0050859,0.0050169,-0.0047278,-0.0017763,0.00736,0.0012394,-0.0053942,0.0036975,0.0058328,0.0036612,0.0089013,0.069817,4.3407,-0.42557,-0.31993,2.8038,-1.4901,-0.34908,-5.7273,0.81663,-0.26176,1.0612,0.70011,0.10374,0.0053338,-0.004375,-0.28983,-0.32711,0.046876,0.10003,0.11688,-0.01169,-0.08646,-0.13434,-0.028303,189,189,19569,10,1011.1
53.163,0.0015292,0.0066528,19575,0.020763,1.1184,0.00047776,0.019514,0.0004087,0.00074816,-0.00010918,1,2,0.90263,98.072,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0047185,-0.0074272,0.001842,-0.014871,0.00063115,0.011231,0.0049695,-0.004531,-0.00035909,0.0064826,-0.00036096,0.010145,1.4662,3.5348,-0.31055,-0.49443,2.7053,-1.7509,-0.62835,-5.579,0.51758,-0.087253,1.8219,1.0087,0.085189,-0.008505,-0.0093588,-0.29566,-0.34649,0.011235,0.1223,0.1159,0.0060533,-0.17146,-0.15909,-0.041578,189,189,19577,10,1011.1
53.189,0.0015061,0.012453,19582,0.025829,1.1169,0.00050031,0.019487,0.0012231,-0.00077895,0.00041049,1,2,0.94264,98.063,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.005224,-0.0033877,-0.0013133,-0.0052998,-0.0021926,0.012938,0.0043021,-0.0035802,0.00047841,-0.0061331,-0.0042335,0.015703,1.0473,4.6337,-0.12652,-0.20359,2.7445,-1.6152,-0.62835,-5.7273,0.67861,0.029084,1.513,0.78019,0.083885,-0.027156,-0.0095843,-0.30342,-0.31776,-0.034646,0.12621,0.10681,0.028991,-0.22343,-0.17815,-0.087642,189,189,19585,10,1011.1
53.198,0.0015876,0.0026374,19588,0.0091503,1.117,0.00050301,0.019489,0.00022677,-0.00028215,0.00049783,1,2,0.98101,98.073,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0040112,-0.0074499,0.0038252,-0.0062057,-0.0025302,0.013491,0.0019424,-0.0049295,0.0010835,-0.00083364,-0.0023129,0.019375,0.76799,3.6447,-0.26454,0.43626,2.9845,-1.6748,-0.62835,-5.3195,0.74762,-0.5526,1.1187,0.88636,0.094709,-0.041059,-0.0051777,-0.27316,-0.26405,-0.08667,0.13028,0.073789,0.060857,-0.27452,-0.18657,-0.14636,189,189,19587,10,1011.1
53.221,0.0015246,0.0049929,19594,0.022864,1.1178,0.00051853,0.019503,9.3075e-05,0.00074878,0.00047183,1,2,0.021972,98.067,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0043731,-0.0034189,0.0042189,-0.00032646,-0.0018909,0.013462,0.0029504,-0.0060198,0.0045035,0.0006029,0.00086573,0.0081155,1.3265,5.0971,0.057509,-0.087253,2.9238,-1.5311,-0.62835,-5.2453,0.74762,0.78527,1.4516,0.90428,0.1065,-0.045062,0.0073452,-0.11281,-0.19601,-0.10531,0.15224,-0.026948,0.11143,-0.33202,-0.19023,-0.21371,189,189,19595,10,1011.1
53.253,0.0017303,0.013275,19602,0.032472,1.1159,0.0004894,0.019471,-0.0011482,-0.0014741,-0.0023233,1,2,0.070721,98.065,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0060805,-0.0069518,0.011951,-0.00039236,0.0026963,0.0070262,0.0009339,-0.0041331,0.0030872,0.0042415,0.00038752,0.013763,1.8851,4.707,-0.47158,-0.49443,3.0246,-1.6959,-0.76799,-5.2824,0.88564,0.20359,0.91359,0.6229,0.083617,-0.0027514,0.021854,0.21423,-0.11156,-0.023045,0.18905,-0.17188,0.12473,-0.35888,-0.20819,-0.24947,189,189,19604,10,1011.1
53.277,0.0012665,0.018106,19607,0.023888,1.1159,0.00043995,0.019471,-0.0029227,0.00033634,-0.00054628,1,2,0.10796,98.057,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.011749,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,0.0038397,-0.0048754,0.0043746,-0.0037118,-0.0013133,0.0094637,0.0042401,-0.0042209,0.0058433,0.0030778,2.4958e-05,0.013657,0.62835,4.1575,-0.034505,-0.49443,3.0233,-1.5401,-0.62835,-5.3195,0.67861,-0.087253,1.1434,0.60922,-0.0067824,0.027782,0.028739,0.32547,-0.19742,0.0231,0.20511,-0.19645,0.086518,-0.30234,-0.18292,-0.25394,189,189,19611,10,1011.1
53.291,0.0014664,0.011534,19614,0.013838,1.115,0.00043948,0.019455,-0.00046181,-0.00078875,0.0022544,1,2,0.14924,98.042,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.011749,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0040611,-0.003156,5.6783e-06,-0.0032982,-0.0005155,0.014379,0.00047358,-0.0067907,0.007464,0.0061698,0.0049638,0.0071002,1.4662,4.1209,0.14952,-0.49443,2.8242,-1.6584,-0.62835,-5.5048,0.74762,-0.14542,1.4137,0.83984,-0.054086,0.033429,0.046818,0.36507,-0.20847,0.029268,0.2044,-0.17986,0.063833,-0.26527,-0.15641,-0.25868,189,189,19615,10,1011.1
53.305,0.001867,0.0095284,19617,0.01414,1.1146,0.00044704,0.019449,-0.00035117,-0.00069237,0.00092349,1,2,0.18221,98.076,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0072866,-0.0024136,0.0054679,0.0010971,-0.0012998,0.0098713,0.0032766,-0.0023893,0.0070847,0.003328,0.0032172,0.0061264,0.76799,4.2308,-0.034505,-0.49443,2.7052,-1.7285,-1.0473,-5.8755,0.74762,-0.14542,1.3731,0.90786,-0.069008,0.032636,0.052188,0.35502,-0.20602,0.029027,0.20295,-0.15713,0.051846,-0.25012,-0.14737,-0.25143,189,189,19620,10,1011.1
53.329,0.0014832,0.010396,19625,0.023421,1.1147,0.00044746,0.01945,0.00065934,7.4732e-05,-0.00023072,1,2,0.22666,98.122,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0010398,-0.0029669,0.0067057,-0.0072494,0.0017844,0.01057,0.0063746,-0.0036641,0.005248,0.0048314,0.00088298,0.01349,0.62835,4.4139,-0.080513,-0.31993,2.8248,-1.6799,-1.1869,-5.4307,0.58659,-0.14542,1.3541,0.87564,-0.057927,0.02641,0.05338,0.2987,-0.18824,0.025164,0.1997,-0.11847,0.038926,-0.24343,-0.14404,-0.22089,189,189,19626,10,1011.1
53.352,0.0015373,0.013846,19630,0.023266,1.1167,0.00041684,0.019486,-0.00091969,0.0014635,0.00094111,1,2,0.26633,98.124,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0033619,-0.0071416,0.0047362,-0.011428,0.0013371,0.004666,0.0050229,-0.0031592,-0.00033736,-0.00037438,0.00031957,0.0060875,-0.76799,4.6337,-0.17253,-0.087253,3.0647,-1.7394,-0.76799,-5.7273,0.74762,-0.14542,1.4137,0.83984,-0.025512,0.013198,0.052837,0.21672,-0.16156,0.018232,0.19247,-0.081127,0.032858,-0.24521,-0.15197,-0.17783,189,189,19634,10,1011.1
53.362,0.0015015,0.0038569,19637,0.0095991,1.1162,0.00042452,0.019477,0.0004322,0.0016347,-2.4518e-06,1,2,0.30545,98.124,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010311,-0.0056124,0.011114,-0.01427,0.0010588,0.01593,0.0074723,-0.0031805,0.00035971,0.0025803,0.0040155,0.0056295,1.4662,4.5238,0.011502,-0.029084,2.7849,-1.7941,-1.0473,-5.2083,0.74762,0.029084,1.4303,0.98244,0.014944,0.00058124,0.048263,0.11786,-0.1257,0.01244,0.17663,-0.062723,0.030433,-0.2439,-0.17691,-0.13538,189,189,19637,10,1011.1
53.388,0.0016256,0.01185,19640,0.026201,1.1171,0.00041145,0.019493,0.00022399,0.00027472,0.0015605,1,2,0.34205,98.153,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0093055,-0.0069289,0.006197,-0.014475,-0.00073806,0.011151,0.0022555,-0.0039258,0.0042648,0.002191,0.00675,0.0022465,1.4662,4.4505,-0.37956,-0.3781,2.7042,-1.5493,-1.0473,-5.5048,0.67861,0.20359,1.5892,0.88699,0.05848,-0.011959,0.043194,0.010933,-0.088962,0.0096038,0.15467,-0.061845,0.029713,-0.23984,-0.21627,-0.10562,189,189,19643,10,1011.1
53.407,0.0015479,0.010836,19648,0.019366,1.1176,0.00041283,0.019502,0.00043593,0.00041397,-0.00087958,1,2,0.38271,98.125,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.020401,-0.011667,0.012139,-0.0097148,0.00029746,0.007785,0.0019459,-0.0033754,0.0051282,0.0060517,0.0042725,0.009102,1.7454,4.4505,0.011502,-0.66894,2.8043,-1.6703,-0.62835,-5.6531,0.67861,-0.087253,0.9449,0.72853,0.093504,-0.028644,0.045371,-0.080351,-0.070739,0.010321,0.1371,-0.071589,0.031208,-0.24506,-0.25435,-0.090744,189,189,19650,10,1011.1
53.42,0.0013515,0.0047045,19655,0.01332,1.1171,0.00039791,0.019493,-0.00093352,-0.0012994,-0.0010039,1,2,0.42123,98.149,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0084385,-0.0073359,0.014921,-0.0045549,0.00067561,0.0074001,0.0019923,-0.0047487,-0.00060786,0.0044115,-0.00084483,0.0078005,-0.34908,4.4505,-0.034505,-0.31993,2.8844,-1.6219,-1.0473,-5.5048,0.67861,-0.087253,1.6243,1.0839,0.11185,-0.03411,0.042254,-0.13563,-0.071302,0.018862,0.13016,-0.066442,0.032169,-0.26377,-0.27416,-0.074342,189,189,19656,10,1011.1
53.457,0.0014561,0.021924,19663,0.037056,1.1168,0.00039901,0.019488,-0.00014305,0.00072673,0.00068927,1,2,0.46097,98.113,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0053451,-0.0041426,0.0089579,0.0024617,-0.00051917,0.0095327,0.0039342,-0.0071748,0.0019117,0.0020361,0.00066797,0.0099028,2.4436,4.1575,0.057509,-0.78527,2.7037,-1.5278,-0.76799,-5.4307,0.67861,-0.5526,1.4534,0.81598,0.11463,-0.029177,0.029164,-0.17515,-0.077987,0.046207,0.13682,-0.048432,0.029939,-0.28094,-0.26053,-0.025354,189,189,19669,10,1011.1
53.467,0.0013218,0.0092689,19671,0.0096513,1.116,0.00040985,0.019474,-0.00020757,0.00013163,-0.00081828,1,2,0.50547,98.124,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.011749,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0029665,-0.010182,0.0020744,-0.012073,-0.00068962,0.0034922,0.010515,-0.0012186,-0.0030837,0.0067725,-0.0022807,0.013078,1.0473,4.1209,-0.24154,-0.49443,2.9842,-1.6982,-0.76799,-5.3566,0.67861,-0.14542,1.5933,0.68831,0.1183,0.0077776,-0.0079643,-0.23757,-0.10796,0.091434,0.14511,-0.011226,0.017895,-0.25784,-0.21195,0.063591,189,189,19673,10,1011.1
53.481,0.0013004,0.0056836,19678,0.014073,1.1154,0.0003997,0.019464,-8.1959e-05,0.00021626,-9.2819e-05,1,2,0.54073,98.12,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010749,-0.006721,0.002834,-0.0067192,0.0013537,0.0076613,0.0085402,-0.0028392,0.005314,0.010338,0.0037831,-0.0038081,1.0473,4.4872,0.011502,-0.66894,2.7838,-1.5701,-0.34908,-5.3195,0.74762,0.029084,1.2983,0.73483,0.13209,0.1048,-0.077258,-0.34375,-0.17685,0.16839,0.14769,0.037777,0.013113,-0.079919,-0.14317,0.10326,189,189,19680,10,1011.1
53.518,0.0014957,0.021058,19687,0.036355,1.1168,0.00039723,0.019489,-0.0020581,0.0017628,-0.00021541,1,2,0.58309,98.134,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,0.001088,-0.010638,0.0041333,-0.0099291,-0.0021495,0.014065,0.00066634,-0.0062859,0.0077898,0.013962,-0.0011923,0.0090732,1.4662,4.8168,0.011502,-0.087253,3.0035,-1.4837,-0.34908,-5.5048,0.44857,0.029084,1.4959,0.65966,0.156,0.18639,-0.091013,-0.44281,-0.26983,0.22886,0.094544,0.054766,0.0021053,0.20789,-0.13745,0.0069342,189,189,19693,10,1011.1
53.519,0.0076397,0.01022,19693,0.0017148,1.1168,0.00039723,0.019489,-0.0006691,-0.0004322,0.00022949,1,2,0.62334,98.134,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0023425,-0.009653,0.0095906,-0.01175,-6.36e-05,0.011176,0.0040213,-0.0062772,0.0051678,0.0083582,-0.00084806,-0.0001619,0.34908,4.4872,-0.080513,-0.31993,2.745,-1.7048,-0.62835,-5.8014,0.67861,-0.26176,1.1399,0.80821,0.16274,0.15559,-0.030023,-0.3847,-0.1992,0.20027,0.011248,0.066886,-0.0086332,0.28054,-0.216,-0.027994,189,189,19693,10,1011.1
53.549,0.0014246,0.012197,19697,0.029638,1.1158,0.00038584,0.01947,-0.00015886,0.00031445,0.0015237,1,2,0.66334,98.125,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0026666,-0.0058763,0.0042573,-0.0069283,0.0023859,0.015194,0.0032488,-0.0058936,0.0013568,0.0003445,0.0009544,0.0054338,1.0473,4.011,-0.17253,-0.20359,2.4123,-1.3953,-0.62835,-5.8014,0.67861,-0.14542,1.2378,0.81477,0.18232,0.13081,-0.022842,-0.35772,-0.18132,0.19209,-0.02626,0.07295,-0.022786,0.29851,-0.22844,-0.032982,189,189,19701,10,1011.1
53.577,0.0013338,0.020427,19705,0.027867,1.1154,0.00035615,0.019464,-0.0004325,-0.0011494,-0.00027338,1,2,0.70247,98.09,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0096228,-0.0034231,0.005161,-0.0052133,0.0022564,0.0094497,-0.002762,-0.0029407,0.0008427,0.0062165,-0.00023685,0.0081123,1.3265,4.707,-0.26454,-0.14542,2.7844,-1.6821,-0.62835,-5.3566,0.67861,-0.31993,1.259,0.73662,0.18542,0.098051,-0.011401,-0.33143,-0.17519,0.17228,-0.035904,0.078113,-0.024418,0.27065,-0.22219,-0.040792,189,189,19713,10,1011.1
53.581,0.001305,0.0037011,19715,0.0044575,1.1152,0.00035116,0.019461,-0.00084381,-0.00061299,-0.00075331,1,2,0.74472,98.09,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.011749,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.017748,-0.0034814,0.013736,-0.0049684,-0.0031446,0.0096117,0.0079397,-0.00266,0.0055374,0.0045427,-0.0013045,0.017785,1.4662,4.1575,0.057509,-0.20359,2.9238,-1.5992,-0.76799,-5.1712,0.58659,0.31993,1.7056,0.94785,0.17798,0.059501,-0.0013292,-0.30656,-0.19362,0.14458,-0.021793,0.091501,-0.027572,0.20572,-0.19532,-0.044476,189,189,19715,10,1011.1
53.619,0.0013196,0.02178,19721,0.038277,1.1161,0.00031752,0.019477,-0.00033217,-0.00052485,0.00082275,1,2,0.78517,98.073,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.099004,0.011357,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0059245,-0.0045269,0.0083885,-0.0029079,-0.00049979,0.0097495,0.0023751,-0.0066227,0.0076171,-0.0010214,0.0036974,0.0061193,1.4662,3.9377,-0.080513,-0.66894,2.9242,-1.5983,-0.76799,-5.3566,0.67861,0.49443,1.2789,0.72468,0.15836,0.026667,0.0049289,-0.2866,-0.2286,0.11096,0.01191,0.10735,-0.027868,0.11569,-0.15926,-0.042458,189,189,19727,10,1011.1
53.632,0.0013976,0.012159,19729,0.012632,1.1161,0.00032898,0.019477,3.2892e-05,0.00066762,0.00049403,1,2,0.82991,98.068,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.008702,-0.010372,0.013675,-0.0017512,0.00058544,0.008396,0.00073829,-0.0057941,-0.0022788,0.0070945,0.0048318,0.0075078,1.7454,3.8645,0.19553,0.087253,2.8249,-1.7929,-0.62835,-5.4678,0.44857,0.49443,1.4359,0.71753,0.13045,0.010228,0.0034138,-0.28376,-0.28018,0.075698,0.056877,0.11548,-0.02367,0.0092558,-0.13095,-0.033938,189,189,19732,10,1011.1
53.658,0.0013104,0.018994,19736,0.025966,1.1167,0.00029449,0.019488,-0.00028561,0.00093706,-0.00082068,1,2,0.86794,98.073,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.011061,-0.0051991,0.012627,-0.0084443,0.0011357,0.01223,0.0035224,-0.0042659,8.7267e-05,0.0033396,0.0091376,0.01215,1.8851,4.2308,-0.080513,-0.087253,2.9044,-1.7231,-0.62835,-5.2453,0.74762,0.61077,1.12,0.82014,0.10299,0.0044549,-0.0042097,-0.29026,-0.3296,0.045019,0.099808,0.11765,-0.012192,-0.091183,-0.13602,-0.028775,189,189,19741,10,1011.1
53.669,0.0015022,0.010154,19743,0.01057,1.1152,0.00032235,0.019462,-0.0021387,0.00015373,-0.00024338,1,2,0.90721,98.079,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0011534,-0.0038545,0.0056257,-0.013239,-0.00097186,0.0069776,0.00073626,-0.005596,0.00071998,0.0030833,0.0053742,0.010943,0.62835,4.4872,0.10352,-0.029084,3.0634,-1.5612,-0.62835,-5.4307,0.58659,-0.087253,1.2973,0.77898,0.084692,-0.010567,-0.0092981,-0.29746,-0.3461,0.0070847,0.12193,0.1166,0.0061896,-0.17555,-0.16011,-0.044885,189,189,19745,10,1011.1
53.682,0.0015489,0.006123,19749,0.01375,1.1142,0.00032034,0.019444,6.8524e-05,-0.0013977,-0.0013861,1,2,0.94278,98.069,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.010106,-0.0054844,0.0033088,-0.010712,-0.003016,0.015511,0.0042044,-0.0029151,-0.0012311,0.0042253,0.0016619,0.011424,1.4662,4.1209,-0.080513,-0.20359,3.0235,-1.5625,-0.62835,-5.5048,0.74762,-0.31993,1.3749,0.81955,0.084203,-0.027601,-0.0098725,-0.30353,-0.31753,-0.037255,0.12659,0.10683,0.029666,-0.22496,-0.17903,-0.088847,189,189,19751,10,1011.1
53.71,0.005783,0.017853,19755,0.027749,1.115,0.00031762,0.019458,-6.8363e-05,0.00063798,0.00016965,1,2,0.98324,98.074,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.0079212,-0.0082868,0.012802,-0.0060996,-0.001893,0.014942,0.0081164,-0.0071484,-0.0010478,0.00206,0.0014385,0.0092786,1.4662,4.4872,0.011502,-0.087253,2.9244,-1.7337,-0.62835,-5.5048,0.81663,0.029084,1.3352,0.84342,0.094797,-0.041837,-0.0050612,-0.27041,-0.2623,-0.090004,0.1309,0.07196,0.062183,-0.27667,-0.1862,-0.14928,189,189,19759,10,1011.1
53.722,0.0056225,0.011983,19761,0.012312,1.1151,0.00029067,0.01946,-0.00064278,0.0010569,0.0003774,1,2,0.019425,98.075,0.6,0,0,-0.0032425,-0.012779,0.00095369,0.10548,-0.098797,0.01175,0.0024796,0.017357,-0.0028611,0.10548,-0.095407,-0.0046007,-0.00020525,-0.0038824,0.004895,-0.0048115,0.0009451,0.015312,0.010165,-0.0077917,0.0012219,0.0042914,0.0048776,0.016544,1.0473,4.1575,-0.080513,-0.66894,3.0831,-1.5046,-0.62835,-5.4307,0.58659,-0.26176,1.7494,0.72531,0.10664,-0.044823,0.0067857,-0.11683,-0.19586,-0.10523,0.15183,-0.025043,0.11078,-0.33118,-0.1907,-0.21261,189,189,19764,10,1011.1
